IDCNTRY,IDSCHOOL,IDTEALIN,IDTEACH,IDLINK,experience,sex,age,prob_class_size,prob_much_material,prob_much_time,prob_need_prep,prob_need_class_time,prob_much_pressure,prob_change_material,prob_admin_tasks,class_size,stud_lang_diff,style_daily_lives,style_explain_work,style_challenge,style_discussion,style_link_previous,style_procedures,style_express_ideas,class_time,stud_explain_new,stud_explain_solve,stud_memorize,stud_practice,stud_apply,stud_class_work,stud_heterogeneous,stud_homogenous,computer_math,computer_stud,computer_class,computer_school,computer_class_freq,computer_low_freq,computer_high_freq,computer_spec_freq,hw_freq,hw_time,hw_correct,hw_self_correct,hw_discuss,hw_complete,hw_graded,assess_observe,assess_ask,assess_short,assess_long,assess_projects,pd_hours,language,school_acad_focus_score,limited_by_needs_score,school_safe_score,job_satisfaction_score,school_acad_focus,limited_by_needs,school_safe,job_satisfaction,num_coverage,alg_coverage,geo_coverage,data_coverage,edu_level,study_stem,study_edu,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
392,5042,50420101,504201,1,3.0,Female,25–29,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,39.0,0.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,135.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,3.0,30.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,Less than 6 hours,Japanese,9.14714,9.6191,8.78337,6.74486,Medium Emphasis,Somewhat Limited,Safe and Orderly,Less than Satisfied,100.0,85.71429,66.66667,33.33333,ISCED Level 6,1,1,612.2032146315788,577.828936736842,620.3547914210525,610.6259065263157,612.0348531052632,627.5830192631579,606.6462686842104,594.3503078421052,609.3476437894738,586.9612519473683,579.6861182105264,565.985119368421,584.8380185263156,570.7725513684213,576.4010556842105,577.0363945263157
392,5042,50420202,504202,2,1.0,Male,30–39,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,39.0,0.0,1.0,1.0,,2.0,2.0,1.0,3.0,90.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,4.0,30.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,None,Japanese,11.55005,15.29511,10.58171,10.25874,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,100.0,100.0,50.0,66.66667,ISCED Level 6,0,1,612.2032146315788,577.828936736842,620.3547914210525,610.6259065263157,612.0348531052632,627.5830192631579,606.6462686842104,594.3503078421052,609.3476437894738,586.9612519473683,579.6861182105264,565.985119368421,584.8380185263156,570.7725513684213,576.4010556842105,577.0363945263157
392,5043,50430101,504301,1,31.0,Male,50–59,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,31.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,150.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,Less than 6 hours,Japanese,8.54651,13.18427,8.78337,5.28118,Medium Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,100.0,57.14286,66.66667,50.0,ISCED Level 6,1,1,564.5436762857144,563.337746642857,568.5900939285714,569.0924025714287,570.8639956428572,584.8146141428572,560.2542282857142,540.3713884285714,576.4415045714285,571.3426464999999,564.4317119285715,546.3989847857143,560.221237,556.4197464999999,560.1118766428572,563.3823473571427
392,5044,50440101,504401,1,15.0,Male,30–39,3.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,45.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,150.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,None,Japanese,17.78068,15.29511,11.78998,11.74559,Very High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,100.0,100.0,83.33333,100.0,ISCED Level 6,1,0,709.8913498636365,646.4868564545454,726.5656624545454,709.6915416818182,699.3762060909092,732.330901681818,713.1730183636363,716.4854014090907,718.1862287727273,655.7189599545454,649.9128943181817,644.3449306818183,650.2833295,645.3721594545453,642.467435409091,648.5628646818179
392,5045,50450101,504501,1,37.0,Male,60 or more,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,29.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,150.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,,,,,,,,2.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,Less than 6 hours,Japanese,9.44792,10.69865,8.39631,8.48286,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,71.42857,66.66667,83.33333,ISCED Level 6,1,1,627.5659396428572,595.0984312857142,635.6412601428572,632.7292187142857,623.4053685,642.8395307857143,624.3096929285714,617.7907539285715,630.7289689285715,603.3488887142856,598.2676120714285,590.1863456428573,600.9596397142858,579.7966522142855,594.4630517857142,598.241757
392,5046,50460101,504601,1,30.0,Male,50–59,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,38.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,150.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,30.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6–15 hours,Japanese,10.05102,12.67245,8.78337,11.74559,High Emphasis,Not Limited,Safe and Orderly,Very Satisfied,100.0,71.42857,66.66667,100.0,ISCED Level 6,1,1,556.7298397777777,550.0031998333335,560.7556526111111,560.518181,561.7627622777777,563.9006674999999,540.7783605,532.3569795555555,559.9062557777776,554.2025811111112,557.8238022777775,533.3130351666665,545.241926,542.9096582222223,549.5508481666667,555.8908178333335
392,5046,50460202,504602,2,8.0,Male,30–39,3.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,38.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,150.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6–15 hours,Japanese,10.95225,13.61824,8.78337,10.25874,High Emphasis,Not Limited,Safe and Orderly,Very Satisfied,100.0,100.0,83.33333,100.0,ISCED Level 7,1,1,556.7298397777777,550.0031998333335,560.7556526111111,560.518181,561.7627622777777,563.9006674999999,540.7783605,532.3569795555555,559.9062557777776,554.2025811111112,557.8238022777775,533.3130351666665,545.241926,542.9096582222223,549.5508481666667,555.8908178333335
392,5047,50470101,504701,1,5.0,Male,25–29,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,30.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,150.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,Less than 6 hours,Japanese,8.54651,11.93195,6.79059,7.74231,Medium Emphasis,Not Limited,Less than Safe and Orderly,Satisfied,100.0,100.0,83.33333,33.33333,ISCED Level 6,1,0,606.5493649999999,564.1240138571429,624.2037410714286,606.6463886428571,606.0126035,628.5923599285715,598.3531412142858,587.4652184285715,609.0534041428571,574.1146305,571.2661462857143,553.4238107142858,555.7925311428571,560.3582478571427,563.4754152142856,569.2312144999999
392,5048,50480101,504801,1,29.0,Female,50–59,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,36.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,150.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,0.0,0.0,,,,,,,,1.0,30.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6–15 hours,Japanese,11.25098,10.69865,10.07263,8.48286,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,71.42857,66.66667,100.0,ISCED Level 6,1,0,596.3743070625,575.1851623749998,609.4185215625001,599.1165903749999,600.3325874375,620.922016875,588.10690825,583.99453475,603.0967345625,579.0924275625,577.899727875,564.8951088750001,579.5822691875001,566.5794846250001,575.4308974375,568.2967311249998
392,5049,50490101,504901,1,18.0,Male,40–49,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,36.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,150.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,0.0,,,,,,,,1.0,15.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,Less than 6 hours,Japanese,8.24467,10.69865,6.79059,7.74231,Medium Emphasis,Somewhat Limited,Less than Safe and Orderly,Satisfied,100.0,71.42857,83.33333,83.33333,ISCED Level 6,1,1,581.8632404666666,553.6793323999999,581.2810999999999,584.3159143333334,584.1478006666667,593.2681510666665,569.6190222,566.0406692,578.3300364666668,558.6707954666666,555.8726381333332,544.6019415333333,557.857894,546.4970077333334,551.4089531999999,554.9431303333332
392,5049,50490202,504902,2,33.0,Male,50–59,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,36.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,150.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,60.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,6–15 hours,Japanese,10.35236,10.14509,8.01327,8.48286,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,83.33333,80.0,83.33333,ISCED Level 6,1,1,581.8632404666666,553.6793323999999,581.2810999999999,584.3159143333334,584.1478006666667,593.2681510666665,569.6190222,566.0406692,578.3300364666668,558.6707954666666,555.8726381333332,544.6019415333333,557.857894,546.4970077333334,551.4089531999999,554.9431303333332
392,5049,50490303,504903,3,8.0,Male,30–39,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,36.0,0.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,150.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,,,,,,,,2.0,15.0,,,2.0,,,2.0,2.0,2.0,2.0,1.0,6–15 hours,Japanese,6.2536,15.29511,6.28831,8.48286,Medium Emphasis,Not Limited,Less than Safe and Orderly,Satisfied,100.0,57.14286,83.33333,16.66667,ISCED Level 6,1,1,581.8632404666666,553.6793323999999,581.2810999999999,584.3159143333334,584.1478006666667,593.2681510666665,569.6190222,566.0406692,578.3300364666668,558.6707954666666,555.8726381333332,544.6019415333333,557.857894,546.4970077333334,551.4089531999999,554.9431303333332
392,5050,50500101,505001,1,12.0,Male,30–39,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,30.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,150.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,1.0,60.0,,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6–15 hours,Japanese,7.93956,15.29511,6.28831,5.28118,Medium Emphasis,Not Limited,Less than Safe and Orderly,Less than Satisfied,100.0,85.71429,83.33333,50.0,ISCED Level 6,0,0,583.5429092727273,575.1910605454545,597.6785122727274,586.5052528181818,582.5675920909091,599.499461909091,577.8284075454545,569.0172876363636,593.0327692727271,579.9323797272726,581.4722107272727,558.8761087272726,568.303194,575.2755236363636,579.7167472727273,577.7500753636361
392,5050,50500202,505002,2,12.0,Male,30–39,3.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,30.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,200.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,2.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Less than 6 hours,Japanese,7.30893,10.69865,8.01327,7.74231,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,85.71429,83.33333,50.0,ISCED Level 6,1,1,464.90733679999994,469.195892,473.637204,464.0169576,472.73870159999996,497.8774132,446.07963,445.16600040000003,463.56613319999997,459.82994879999995,472.7258044,458.82847920000006,459.95216719999996,468.10246040000004,478.55683319999997,478.3792716
392,5051,50510101,505101,1,36.0,Male,60 or more,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,25.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,150.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,60.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,None,Japanese,12.78977,13.05111,9.18523,8.48286,High Emphasis,Not Limited,Safe and Orderly,Satisfied,100.0,85.71429,66.66667,50.0,ISCED Level 6,1,0,605.1203393333333,592.8344024166666,603.5916615833333,605.9509605833333,607.0535901666667,619.7454619166666,600.9295068333333,587.4934718333334,602.7316260833333,603.1869719166665,589.4801364166666,582.2819411666666,590.7349514166667,579.5763377500001,598.627293,596.6193313333334
392,5052,50520101,505201,1,6.0,Male,30–39,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,35.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,150.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,0.0,0.0,,,,,,,,0.0,,,,,,,2.0,2.0,2.0,2.0,1.0,Less than 6 hours,Japanese,8.24467,13.61824,8.78337,10.82008,Medium Emphasis,Not Limited,Safe and Orderly,Very Satisfied,100.0,71.42857,50.0,83.33333,ISCED Level 6,1,0,613.430997,582.3686738125,628.3598834999999,620.011734875,613.2123986875,631.0709955624999,609.7121658124998,602.8281358125,628.2211736874999,584.2025267500001,587.4051018125,575.4846850625,584.93243075,576.7704132499999,585.0142859375,580.2205508750001
392,5053,50530101,505301,1,14.0,Male,30–39,3.0,2.0,2.0,3.0,2.0,0.0,2.0,3.0,39.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,150.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,4.0,15.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,More than 35 hours,Japanese,11.85103,12.67245,10.07263,9.22836,High Emphasis,Not Limited,Safe and Orderly,Satisfied,100.0,85.71429,83.33333,50.0,ISCED Level 6,1,0,576.5370176216215,555.0397001081081,582.7625431351353,581.2521732972971,586.346818972973,599.0646122702702,571.1938684324325,561.086258108108,583.134183081081,564.1321205945944,557.5605295135134,537.939743027027,563.0619944324324,547.1247918918921,559.034708864865,562.0772793513513
392,5054,50540101,505401,1,24.0,Male,40–49,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,34.0,0.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,150.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,,,,,,,,1.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,None,Japanese,8.54651,10.69865,7.62717,6.19622,Medium Emphasis,Somewhat Limited,Safe and Orderly,Less than Satisfied,100.0,57.14286,83.33333,33.33333,ISCED Level 6,0,1,588.9947227878788,554.8881632727272,591.3170661818182,586.6472123636361,586.624866969697,597.5415448484849,583.458901939394,572.9763280606062,593.3228701212123,557.0481495151516,557.9173035757576,550.2139956363637,551.4624180000001,539.1782978787879,550.4995284242424,555.5536072727274
392,5054,50540202,505402,2,3.0,Male,25–29,3.0,1.0,2.0,2.0,3.0,0.0,1.0,3.0,34.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,150.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,0.0,0.0,,,,,,,,1.0,15.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,6–15 hours,Japanese,9.74934,11.93195,10.07263,7.21969,Medium Emphasis,Not Limited,Safe and Orderly,Satisfied,100.0,100.0,83.33333,66.66667,ISCED Level 7,1,1,588.9947227878788,554.8881632727272,591.3170661818182,586.6472123636361,586.624866969697,597.5415448484849,583.458901939394,572.9763280606062,593.3228701212123,557.0481495151516,557.9173035757576,550.2139956363637,551.4624180000001,539.1782978787879,550.4995284242424,555.5536072727274
392,5055,50550101,505501,1,15.0,Male,40–49,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,34.0,0.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,150.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,90.0,2.0,2.0,0.0,2.0,2.0,,,,,,Less than 6 hours,Japanese,9.74934,13.61824,9.61153,6.74486,Medium Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,,,,,ISCED Level 6,1,1,574.6632346206895,550.701936,587.4693591034483,576.0555323448275,570.6478157931036,586.5851051034482,570.3440291724138,558.9181585517242,582.3990111034483,549.7584730344827,551.6755223448275,536.8462788965517,546.4690617931035,543.9274612413794,558.0947656551724,547.4023137241379
392,5055,50550202,505502,2,1.0,Male,25–29,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,34.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,150.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,,,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,None,Japanese,17.78068,15.29511,13.87035,11.74559,Very High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,100.0,100.0,100.0,100.0,ISCED Level 6,1,1,574.6632346206895,550.701936,587.4693591034483,576.0555323448275,570.6478157931036,586.5851051034482,570.3440291724138,558.9181585517242,582.3990111034483,549.7584730344827,551.6755223448275,536.8462788965517,546.4690617931035,543.9274612413794,558.0947656551724,547.4023137241379
392,5056,50560101,505601,1,7.0,Male,30–39,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,39.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,150.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,0.0,,,,,,,,2.0,15.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,6–15 hours,Japanese,7.62867,13.61824,8.39631,6.19622,Medium Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,100.0,71.42857,83.33333,50.0,ISCED Level 6,1,1,569.780705027027,551.4656173513515,573.6835887027028,572.7219353513514,572.981799081081,589.4577606486487,566.1466471351353,547.5856602702703,578.439310918919,554.0619262162163,552.9799560540542,551.1559375675674,556.9439306486487,547.2999526486486,554.5590012972974,551.5404335675676
392,5057,50570101,505701,1,7.0,Female,30–39,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,32.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,150.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,,,,,,,,1.0,15.0,2.0,1.0,1.0,2.0,0.0,,,,,,Less than 6 hours,Japanese,10.95225,12.67245,8.39631,8.48286,High Emphasis,Not Limited,Safe and Orderly,Satisfied,100.0,100.0,83.33333,100.0,ISCED Level 6,1,0,623.9136997419354,584.3486412258064,635.0726450967741,623.443795548387,621.0197726451611,639.3646394838711,619.0631536774195,605.582306,628.7020737419356,589.6977032258065,592.2801858064516,576.6924637419354,587.8303649032258,581.9564718709677,585.7918262580646,583.9716770322581
392,5057,50570202,505702,2,18.0,Male,40–49,3.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,32.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,150.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,15.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,None,Japanese,9.14714,15.29511,8.01327,9.7693,Medium Emphasis,Not Limited,Safe and Orderly,Satisfied,100.0,85.71429,100.0,100.0,ISCED Level 6,1,0,623.9136997419354,584.3486412258064,635.0726450967741,623.443795548387,621.0197726451611,639.3646394838711,619.0631536774195,605.582306,628.7020737419356,589.6977032258065,592.2801858064516,576.6924637419354,587.8303649032258,581.9564718709677,585.7918262580646,583.9716770322581
392,5058,50580101,505801,1,25.0,Female,50–59,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,40.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,150.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,60.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,Less than 6 hours,Japanese,9.14714,15.29511,10.07263,8.48286,Medium Emphasis,Not Limited,Safe and Orderly,Satisfied,100.0,71.42857,33.33333,33.33333,ISCED Level 5,1,0,587.2521438461539,566.595058974359,594.1663348205129,585.7029127692306,589.8126550256411,597.4134454871796,579.1120332307694,564.2236981538462,586.3938281025639,576.0625775897437,573.6274437435895,553.5930056410257,573.9257647179487,556.047000205128,571.4845155897435,562.6321453333333
392,5058,50580202,505802,2,16.0,Male,40–49,3.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,150.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,More than 35 hours,Japanese,9.44792,11.93195,7.62717,6.19622,Medium Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,100.0,71.42857,33.33333,33.33333,ISCED Level 6,1,1,587.2521438461539,566.595058974359,594.1663348205129,585.7029127692306,589.8126550256411,597.4134454871796,579.1120332307694,564.2236981538462,586.3938281025639,576.0625775897437,573.6274437435895,553.5930056410257,573.9257647179487,556.047000205128,571.4845155897435,562.6321453333333
392,5059,50590101,505901,1,13.0,Male,30–39,2.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,35.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,,,,,,,,0.0,,,,,,,1.0,2.0,1.0,2.0,2.0,16–35 hours,Japanese,11.25098,11.28828,9.61153,5.28118,High Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,100.0,85.71429,83.33333,100.0,ISCED Level 6,1,1,596.6574225806454,573.2489214838711,610.7459456129033,593.6541317419358,603.8949781290322,609.2302199354839,585.2262519354838,581.3093929677419,594.3200838709678,576.4933081290322,576.8568918064516,561.1194610322581,572.1690750322581,569.7947196774193,578.8506063225806,574.2845557419355
392,5059,50590202,505902,2,9.0,Male,30–39,1.0,1.0,3.0,2.0,3.0,2.0,1.0,3.0,35.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,150.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,,,,,,,,1.0,60.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6–15 hours,Japanese,10.95225,8.63238,8.39631,11.74559,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,100.0,85.71429,83.33333,66.66667,ISCED Level 6,1,0,596.6574225806454,573.2489214838711,610.7459456129033,593.6541317419358,603.8949781290322,609.2302199354839,585.2262519354838,581.3093929677419,594.3200838709678,576.4933081290322,576.8568918064516,561.1194610322581,572.1690750322581,569.7947196774193,578.8506063225806,574.2845557419355
392,5059,50590303,505903,3,4.0,Male,25–29,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,35.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,150.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,,,,,,,,1.0,90.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,None,Japanese,10.95225,15.29511,9.18523,6.74486,High Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,100.0,85.71429,83.33333,83.33333,ISCED Level 7,1,0,596.6574225806454,573.2489214838711,610.7459456129033,593.6541317419358,603.8949781290322,609.2302199354839,585.2262519354838,581.3093929677419,594.3200838709678,576.4933081290322,576.8568918064516,561.1194610322581,572.1690750322581,569.7947196774193,578.8506063225806,574.2845557419355
392,5060,50600101,506001,1,11.0,Male,30–39,2.0,2.0,0.0,2.0,3.0,0.0,1.0,2.0,32.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,150.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,30.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,16–35 hours,Japanese,8.24467,11.93195,8.01327,10.82008,Medium Emphasis,Not Limited,Safe and Orderly,Very Satisfied,100.0,71.42857,83.33333,83.33333,ISCED Level 6,1,0,602.1205211333332,578.7059730666667,613.5594636666667,605.2550779333335,601.619141,617.3691994000001,599.7825737333333,588.5315188666667,607.8209922666666,586.5705206666665,584.5364352666667,565.5706186000001,571.9914580666666,575.0408808666667,582.1357727333333,579.6894807333333
392,5061,50610101,506101,1,11.0,Male,30–39,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,32.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,150.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,30.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,Less than 6 hours,Japanese,7.62867,11.28828,8.01327,6.74486,Medium Emphasis,Not Limited,Safe and Orderly,Less than Satisfied,100.0,85.71429,66.66667,50.0,ISCED Level 6,1,0,608.2799975,584.9323065625,620.2336249999998,603.630338,603.1774705624999,624.1606085000001,607.7813667500001,589.8708588125,609.4646896249999,590.3627244375001,583.1082693125002,575.77983925,579.3438961249999,581.495544875,586.4585568750001,580.3875369374999
392,5061,50610202,506102,2,30.0,Male,50–59,1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,32.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,150.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,,,,,,,,2.0,15.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Less than 6 hours,Japanese,9.7921,10.14509,7.62717,8.48286,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,100.0,71.42857,83.33333,50.0,ISCED Level 6,1,1,608.2799975,584.9323065625,620.2336249999998,603.630338,603.1774705624999,624.1606085000001,607.7813667500001,589.8708588125,609.4646896249999,590.3627244375001,583.1082693125002,575.77983925,579.3438961249999,581.495544875,586.4585568750001,580.3875369374999
